text,sentiment
"@usuario @usuario @usuario No te persiste de nada, justificación tras justificación, de su cobardía al no aceptar",NEG
emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"@usuario @usuario El resúmen de un enorme hilo lleno de excusas: ""Me da miedo, soy muy cobarde""",NEG
@usuario Gracias a tí,POS
@usuario @usuario @usuario @usuario Se debería investigar y sansionar,NEG
@usuario @usuario @usuario @usuario Totalmente de acuerdo ¿Quién le filtró la información? Esa es la pregunta,NEU
@usuario ¿Y las pipas?,NEU
@usuario @usuario @usuario Y la borregada aplaude desquiciada,NEG
"Me dicen CLASISTA, como si yo viviera en un Palacio  emoji cara con ojos en blanco emoji",NEG
@usuario ¿En serio es muy difícil de aceptar que alguien cuestione algo al presidente? Me importa un reverendo pepino a que carambas se dedican Eso no elimina el ecocidio que están cometiendo Carajo,NEG
@usuario @usuario @usuario Ahora sólo falta que diga quien le filtró esa información,NEU
Este es el padre de todos los memes!,POS
"Oigan, ¿y las 100 universidades?",NEG
"El negocio de los ""diferentes"" es repartir dinero sin control alguno",NEG
"@usuario @usuario No puede, es florero",NEG
@usuario Tres años de gobierno y todavía siguen obsesionados con el pasado ¿Algún día serán responsables de algo en éste sexenio?,NEG
¿Y quién filtró la información?,NEU
México necesita un presidente y le sobran porros,NEG
¿Tienes el valor o te rajas? @usuario,NEG
La dieta de la secta Tragar sapos un día sí y otro también ¿Quién filtró la información?,NEG
A favor!!,POS
@usuario El propagandista siempre evade un debate Tan cobarde,NEG
@usuario No hay necesidad de tanta rudeza  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara vomitando emoji  emoji cara vomitando emoji  emoji cara vomitando emoji,NEG
@usuario  url,NEU
@usuario Una cosa es seguro... El lago de Texcoco no es  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEG
"@usuario No tengo la más remota idea en donde estás, pero de que estás relajada no me queda duda Lindo día",POS
Yo opino que es Valle de Bravo  emoji cara pensativa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"@usuario Me fascina el aroma al café, pero en cuanto lo tomo, nomás no me gusta, así que  sólo lo inhalo  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",NEU
"De mal en peor y sumamente preocupante ¿La mejor política exterior es la interior, o cómo era?",NEG
"@usuario @usuario ¿Acaso no son los mismos que defendían el ""lago"" de Texcoco, votantes de López, antes alabados? Pero tuvieron la gran osadía de cuestionar algo al amado líder Obediencia ciega ""democrática""",NEG
Pues al parecer los enfermos sin medicamentos son una especie de sacrificio de éste gobierno negligente y criminal,NEG
"@usuario @usuario Así es, todo es improvisado",NEU
Tuitazo,POS
"""Salvaron"" un lago inexistente, pero destruyen la selva y manglares Ecologistas bienestar",NEG
"@usuario Supongo que ud tiene más de 100 años, porque era esa época cuando Texcoco tenía un lago.  emoji cara con ojos en blanco emoji",NEG
"@usuario @usuario Pues como diría Fox, estamos ocupados en el HOY HOY HOY Importa un pepino el pasado, cuando el presente les escupe en la cara",NEG
@usuario ¿ Y no te gustaría más que la señora tuviera un local establecido y de esa forma salir adelante? Ya basta de normalizar la pobreza carajo! Y mientras eso sucede la regenta retira a golpes a artesanos ¿Son o no son? Hipócritas,NEG
"@usuario Acostumbrados a que todo en la 4t es improvisado, supongo que algo planeado, bien hecho, les causa conmoción Ánimo campeona",NEG
El colmo de los colmos El colmo del cinismo,NEG
@usuario A tí te dicen que es pal' pueblo y asunto resuelto,NEU
"@usuario Pues no sé, pregúntale a @usuario que mandó quitar a golpes a indígenas en pleno Zócalo ¿O esos clasistas no cuentan?",NEG
"@usuario Esta es, palabra de mi amo Amén",POS
@usuario Que cancelen todos los vuelos en avión!! Lo que hay que leer de éstos defensores populistas  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"@usuario @usuario Más barato que los que tomaron un vuelo del Benito Juárez al aifa, eso te lo aseguro  emoji cara con ojos en blanco emoji",NEG
@usuario El no injerencista  emoji cara con ojos en blanco emoji,NEU
@usuario Propaganda bienestar presenta : No sirve pa ni mayes pero los bobos aplauden,NEG
"Cuidado señor, esos que viven el LA son los que mandan remesas para que tengan cosas que presumir",NEG
Piensa mal y acertarás,NEU
Que vergüenza,NEG
"@usuario Me estoy esperando a que te vayas a Cuba, tu paraíso terrenal",NEU
@usuario @usuario Y necio además,NEG
@usuario @usuario Betnabé le pegó a Burundanga..  emoji cara con ojos en blanco emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
@usuario @usuario @usuario Hasta para ser gracioso se requiere talento Tú no eres gracioso,NEG
"@usuario @usuario @usuario Contestación típica y elemental de cualquier cuatrotero Evadir, evadir, evadir",NEG
@usuario @usuario Si te contesta se le termina la chamba,NEG
@usuario @usuario Detallitos nomás  emoji cara con ojos en blanco emoji,NEU
"@usuario @usuario Bueno, eso ya es muy aspiracionista",NEG
"@usuario Así es la mafia del poder, ibteractuando con la mafia en el poder",NEG
@usuario ¿Cómo puede ser vanguardista y de primer mundo sin vialidades de acceso a él? Pregunta simple,NEG
"@usuario Ándale, sin vialidades, sin certificaciones, llena de opacidad, con mucho circo populista, en fin, inauguraciones bienestar",NEG
@usuario @usuario Ezdeque atacan a anlo,NEG
"@usuario Como si no supieran que después de seguir a muchos twitter te restringe y lo tienes que hacer poco a poco No tengo egos ni me creo influencer, simplemente perdí mi cuenta anterior y tuve suerte con mi publicación Buen día a ambos",NEU
@usuario Como duele el populismo,NEG
"@usuario La ciudad, al igual que todo el país se pinta de sangre regenta, de sangre de todas las víctimas",NEU
@usuario Están protegidos por el manto divino de su amo,POS
"@usuario Sí, tuve que abrir ésta cuenta nueva y recibí muchos seguidores muy rápido",NEU
"@usuario Una ya no puede esparcir virus en Santa Paz, se están perdiendo los valores  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",NEG
@usuario Tienes razón,POS
@usuario Jjaja ya ni la amuelan caray,NEG
"@usuario Está raro Nole, porque sí te pude dar follow",NEG
@usuario Jjaja y no olvidar la contraseña de ninguna  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"Se va a enojar Tenoch porque la ""periodista del pueblo"" es güerita y no prieta  emoji cara con ojos en blanco emoji  emoji cara llorando de risa emoji  Lleve su propaganda bienestar",NEG
@usuario ¿De esa caída no se van a reír en la mañanera?  emoji cara pensativa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
@usuario Bonita noche,POS
@usuario Me disculpo contigo por no poder seguirte de inmediato  url,NEG
@usuario Jjaja es un pequeño lujo que valemos  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
@usuario La verdad es que está deteniendo una aspirina con las rodillas Nuevo método anticonceptivo bienestar  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
¿Y ahora yo que hice? ¿Qué callo pisé? Tengo 2 días con mi cuenta nueva y todavía no me bloqueaba Epigmenio  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji   url,NEG
@usuario Tienes toda la razón,POS
"@usuario @usuario Pues no lo sé, pero lo sí ví, es como tu compañero presiente ni te pela  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",NEU
"@usuario @usuario @usuario Lo que  se ve, no se juzga  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",NEU
@usuario @usuario ¿O sea que para tí López es México? Ay mija estás re p3nf3ja,NEG
@usuario Es que el modelo colabora  emoji cara llorando de risa emoji,NEU
@usuario Que  maldita impotencia y que coraje Nada ha cambiado,NEG
El canibalismo moreno está comenzando,NEG
@usuario @usuario Así es. Caen en lo ridículo,NEG
"@usuario Una como sea, pero la virtud hay que cuidarla  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",NEU
@usuario En piernas cerradas no entran moscas!!  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"@usuario @usuario Ya sabes, el negocio de éstos fulanos.",NEG
¿A poco la regenta es clasista? Pro tlayuda pero en contra de las artesanías Hipócritas @usuario,NEG
@usuario Durante mucho tiempo así estará,NEU
@usuario @usuario Chayoteees! Hay chayotes frescos! Llévelo llévelo,NEU
"@usuario ¿Porqué no le dan a la señora un local establecido para la venta de sus deliciosas tlayudas? Se supone que uds son los progresistas pro pueblo, pero jodido, y mientras más jodido más dependiente de dádivas gubernamentales Hipócritas",NEG
@usuario Y aquí estás tú haciendo las certificaciones de quienes opinan  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  Maestro  de los expertos  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
Cuando la corcholata le hace el feo a la tostada  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
@usuario Porque un aeropuerto no es un parque recreativo para el pueblo bueno Pequeño detalle,NEG
"@usuario @usuario ¿Y las certificaciones apá? A lo mucho y con muchas ganas es un aeropuerto regional que no tiene ni vialidades para llegar Mediocre pues, como todo en pejelandia",NEG
@usuario @usuario La regenta rebelde La de la L12 La que dió el permiso al Rebsamen La que nunca será presidenta,NEG
@usuario Que miedo!! Luego pasan incidentes y pernos asesinos,NEG
@usuario Por favor!!! Las posturas radicales son igual de dañinas y siempre se encuentran en un punto,NEG
"@usuario @usuario Más bien, su dignidad tiene precio",NEG
"Después de la función de circo, llega la calma  url",NEU
"@usuario Bueno, si me voy a ver beneficiada $$$ como Slim, seguro que aplaudiría, pero como no es así, prefiero llegar a Puebla, antes que al aifa que ni terminado está, y de las vialidades ni hablar",NEG
"@usuario @usuario Muy bien por la señora que hizo el día con sus tlayudas $ Muy mal por un aeropuerto se supone es zona federal y además militar en éste caso que se supone está terminado al 100 y es una vulgar mentira, como todo en éste gobierno",NEG
Está al 100...dijo el loco del Palacio,NEU
"@usuario @usuario Gracias Alma, seguida también  emoji cara guiñando el ojo emoji",POS
@usuario Todo por wey y no anotar la contraseña y cambiar de num de celular  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEG
"@usuario Pues no, no lo soy, tampoco yo pongo las reglas de twitter que después de seguir a muchos te restringe la rapidez para seguirlos Pero aquí estoy, y ya te sigo Muchas gracias  emoji cara guiñando el ojo emoji",NEU
@usuario Gracias Diana!! Lindo día,POS
"@usuario Más acciones y menos discurso señor, 3 años después y el desabasto criminal que provocaste sigue sin solución Los enfermos no se curan con discursos populistas",NEG
@usuario En la maye!!  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"@usuario Sí, pero cambié de num de Cel y ese es el que estaba registrado, destruí el chip viejo y pues con el nuevo no pude. No me daba la opción del mail Por eso digo que por wey perdí mi cuenta  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",NEU
@usuario @usuario Gracias a tí por tu apoyo,POS
@usuario Ya te sigo!! Muchas gracias por tu apoyo,POS
"@usuario Jjaja en el número de celular anterior, ahí quedó la contraseña, o sea la perdí por wey  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",NEU
"@usuario Que tristeza leer tanta intolerancia  En la medida que twitter me permite, sigo dando follows. Perdí por culpa mía mi cuenta anterior, hice mi publicación y con grata sorpresa veo tantos seguidores, que en la medida que twitter me permite, lo regreso  Disculpa  si les ofende",NEG
@usuario  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"@usuario No, perdí mi contraseña por wey y no pude recuperarla  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",NEG
@usuario Lindo día,POS
"@usuario @usuario Sí, coincido que así debe de ser, pero las reglas las pone twitter no yo, y me ha limitado la rapidez para dar seguimiento. Ten un lindo día",NEU
@usuario @usuario @usuario Muchas gracias por tu follow,POS
"@usuario @usuario @usuario Sí lo sé, hay muchas cuentas así pero no la mía. En mi cuenta anterior yo seguía a más de las que me seguían a mí  url",NEU
"@usuario @usuario Ok ok Es que no imaginas cuanto hate he recibido por poder dar follow de inmediato,twitter no me lo permite",NEG
@usuario Gracias a tí  emoji cara guiñando el ojo emoji,POS
"@usuario Ahora resulta que si no eres mediocre, eres clasista Son idiotas más bien",NEG
@usuario @usuario @usuario @usuario @usuario @usuario  url,NEU
@usuario Igualmente para tí  emoji cara guiñando el ojo emoji,POS
"@usuario Seguía a más de los que me seguían a mí, no tengo egos Bonito día  url",POS
"@usuario @usuario Jjaja no inventen, ""influencer"" Cambié mi num de Cel y olvidé la contraseña te twitter y no la puede recuperar por wey, tuve suerte con mi publicación y twitter me restringe seguir a todos con rapidez En fin, cada quien sus egos",NEG
@usuario Muchas gracias!!,POS
"@usuario @usuario Es curioso que digan eso, cuando a los dos los estoy siguiendo... En fin",NEG
"@usuario Pues ojalá fuera frase clásica, después de seguir a muchos twitter te restringe, pero ya pude seguirte",NEU
